provinsi,jenis,daerah,tahun,periode,gk,encoded_jenis,encoded_daerah,scaled_gk,cluster,PC1,PC2,gk_original
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2022,MARET,451136.0,0,0,0.9483408460390059,0,0.23869823606115526,-0.7001406121089073,451136.0
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2022,SEPTEMBER,478269.0,0,0,1.1231083191273947,0,0.39253721967019606,-0.6968372453516816,478269.0
KALIMANTAN TENGAH,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,396514.0,0,1,0.5965128537405513,7,0.024531033495503562,0.2648981011259809,396514.0
KALIMANTAN TENGAH,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,407871.0,0,1,0.6696648897065274,7,0.08892307775334007,0.26628078406785294,407871.0
KALIMANTAN TENGAH,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,426914.0,0,1,0.7923235337938819,7,0.19689328985177967,0.2685992159831535,426914.0
KALIMANTAN TENGAH,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,453342.0,0,1,0.9625500026244549,7,0.3467350566604528,0.27181675096490876,453342.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2015,MARET,76698.0,1,2,-1.463467029546816,1,-1.2284404355175866,0.962143008841448,76698.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,83219.0,1,2,-1.4214643504472184,1,-1.1914675975669526,0.9629369223277513,83219.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2016,MARET,84105.0,1,2,-1.4157574997061904,1,-1.1864441449639374,0.963044790346286,84105.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,85734.0,1,2,-1.4052648813572801,1,-1.1772080227401094,0.9632431165338629,85734.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2015,MARET,63814.0,1,0,-1.5464546875009972,8,-1.4925487160533648,-0.9828031595782227,63814.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,68463.0,1,0,-1.5165098239625785,8,-1.466189764415196,-0.9822371568489137,68463.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2016,MARET,70656.0,1,0,-1.5023844022074155,8,-1.4537558687510739,-0.9819701652409604,70656.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,72228.0,1,0,-1.492258928883605,8,-1.4448429257579138,-0.9817787786437407,72228.00000000003
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,68220.0,1,1,-1.5180750211748468,4,-1.3720383111124947,-0.010577952666058543,68220.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,73510.0,1,1,-1.484001386389251,4,-1.342045010582077,-0.009933909982030809,73509.99999999997
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,73999.0,1,1,-1.4808516685423403,4,-1.3392724729716092,-0.009874375601597984,73999.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,76983.0,1,1,-1.461631304421316,4,-1.3223537567555852,-0.009511081959038714,76983.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2017,MARET,90018.0,1,2,-1.3776710342076595,1,-1.152918552140429,0.9637646815354459,90018.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,92039.0,1,2,-1.3646534886685877,1,-1.1414598639793752,0.9640107326251284,92039.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2018,MARET,96241.0,1,2,-1.3375878150638476,1,-1.1176353178869713,0.964522314356373,96241.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,98329.0,1,2,-1.3241387130917637,1,-1.1057967523846062,0.9647765225084053,98329.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2017,MARET,75766.0,1,0,-1.4694701727642405,8,-1.4247831342122397,-0.9813480370527974,75766.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,76287.0,1,0,-1.4661143384120108,8,-1.4218291626477124,-0.9812846067619887,76287.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2018,MARET,78636.0,1,0,-1.4509840986934162,8,-1.4085107764575513,-0.9809986225909525,78636.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,83686.0,1,0,-1.4184563376977148,8,-1.379878230582578,-0.9803837992347446,83686.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,80900.0,1,1,-1.436401355942076,4,-1.3001451068165217,-0.009034198179579955,80900.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,81703.0,1,1,-1.43122911988672,4,-1.2955922485318476,-0.008936435178583002,81703.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,85401.0,1,1,-1.4074097812407589,4,-1.274625287215877,-0.008486214035759776,85401.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,89461.0,1,1,-1.3812587496283733,4,-1.2516058542946111,-0.007991920406808406,89461.00000000003
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2019,MARET,100845.0,1,2,-1.307932802861034,1,-1.0915315077466985,0.965082838461716,100845.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,106567.0,1,2,-1.2710765952536276,1,-1.0590888488364811,0.9657794759358194,106567.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2020,MARET,113479.0,1,2,-1.2265554301046597,1,-1.0198991147596856,0.966620992577029,113479.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,116294.0,1,2,-1.208423618777353,1,-1.003938596613537,0.9669637109429152,116294.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2019,MARET,85750.0,1,0,-1.4051618231046203,8,-1.368175740545757,-0.9801325130154944,85750.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,88855.0,1,0,-1.3851620809478575,8,-1.3505709771909467,-0.979754487961826,88855.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2020,MARET,95411.0,1,0,-1.342933961920567,8,-1.3133996958530605,-0.9789563133235488,95411.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,96873.0,1,0,-1.3335170140837915,8,-1.305110432076979,-0.9787783189182466,96873.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,91794.0,1,1,-1.3662315681624384,4,-1.23837818508148,-0.007707884190960246,91794.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,95993.0,1,1,-1.3391852179800723,4,-1.2145706484222694,-0.007196667701313331,95993.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,102680.0,1,1,-1.2961133095091306,4,-1.1766566218349528,-0.006382544179934557,102680.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,104754.0,1,1,-1.2827543835081239,4,-1.1648974336874884,-0.0061300404886919235,104754.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2021,MARET,122681.0,1,2,-1.16728405254378,1,-0.9677255133455263,0.9677413103045194,122681.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,125240.0,1,2,-1.1508011732590275,1,-0.9532164668318515,0.9680528613873978,125240.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2022,MARET,132451.0,1,2,-1.1043541070134826,1,-0.9123314592468151,0.9689307804411831,132451.0
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,140978.0,1,2,-1.0494304994866817,1,-0.8639849803010926,0.9699689188091802,140978.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2021,MARET,101865.0,1,0,-1.3013628392539816,8,-1.276806735243738,-0.9781705568995951,101865.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,107716.0,1,0,-1.2636757244845065,8,-1.2436326707062189,-0.9774582140367887,107716.00000000003
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2022,MARET,114225.0,1,0,-1.2217503390744038,8,-1.2067278704883573,-0.9766657615168763,114224.99999999997
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,124756.0,1,0,-1.1539186854019818,8,-1.147019090169675,-0.975383641761584,124756.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,110468.0,1,1,-1.2459497050270472,4,-1.1325001332657858,-0.005434376992182521,110468.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,115008.0,1,1,-1.2167069258348722,4,-1.1067591910336314,-0.00488164470759167,115008.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,121903.0,1,1,-1.1722952600793553,4,-1.06766584374493,-0.004042197768769018,121903.0
KALIMANTAN TENGAH,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,131597.0,1,1,-1.1098548412491913,4,-1.0127026952871099,-0.0028619804192483445,131597.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2013,MARET,287333.0,2,2,-0.10673733898651071,6,0.4306158269741349,0.7522800513935268,287333.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2013,SEPTEMBER,299970.0,2,2,-0.025340642807762735,6,0.5022652293943408,0.7538185707504377,299970.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2014,MARET,307382.0,2,2,0.022401092736819044,6,0.5442898690033116,0.7547209609912722,307382.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2014,SEPTEMBER,316683.0,2,2,0.08231014323603048,6,0.5970247817128422,0.7558533316914879,316683.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2013,MARET,298172.0,2,0,-0.036921813950390646,3,0.30101247431795974,-1.1897779082183573,298172.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2013,SEPTEMBER,311647.0,2,0,0.049872558211406376,3,0.37741317841009203,-1.1881373647084756,311647.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2014,MARET,323556.0,2,0,0.12658010389414037,3,0.4449349583754503,-1.1866874773126181,323556.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2014,SEPTEMBER,338130.0,2,0,0.22045328978549694,3,0.5275667848273045,-1.184913133630762,338130.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2013,MARET,303904.1855160616,2,1,0.0,6,0.4290421005711782,-0.2173912419339279,303904.1855160616
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2013,SEPTEMBER,303904.1855160616,2,1,0.0,6,0.4290421005711782,-0.2173912419339279,303904.1855160616
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2014,MARET,303904.1855160616,2,1,0.0,6,0.4290421005711782,-0.2173912419339279,303904.1855160616
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2014,SEPTEMBER,303904.1855160616,2,1,0.0,6,0.4290421005711782,-0.2173912419339279,303904.1855160616
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2015,MARET,328674.0,2,2,0.15954586246364516,6,0.665011486185477,0.7573132023576841,328674.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2015,SEPTEMBER,339239.0,2,2,0.22759651492296876,6,0.7249130400803474,0.7585994615177507,339239.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2016,MARET,348254.0,2,2,0.285663399155889,6,0.7760263868254733,0.7596970125189813,348254.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2016,SEPTEMBER,357224.0,2,2,0.34344043205320396,6,0.8268845920727035,0.7607890848962457,357224.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2015,MARET,360670.0,2,0,0.3656366032197756,3,0.6553643262177802,-1.182168951759687,360670.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2015,SEPTEMBER,374938.0,2,0,0.45753880002901637,3,0.7362611904839429,-1.1804318627208008,374938.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2016,MARET,387202.0,2,0,0.5365329506926363,3,0.8057957533771458,-1.1789387550692099,387202.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2016,SEPTEMBER,392543.0,2,0,0.5709350836585849,3,0.8360782142718455,-1.1782885032780204,392543.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2015,MARET,349726.0,2,1,0.2951447584005766,6,0.6888431313208594,-0.2118125643559966,349726.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,362729.0,2,1,0.37889891210891397,6,0.762567684590618,-0.21022948552416054,362729.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2016,MARET,373484.0,2,1,0.44817338131857093,6,0.8235465025877149,-0.2089200943962365,373484.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,380524.0,2,1,0.49351901248881586,6,0.8634619724807473,-0.2080629941135228,380524.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2017,MARET,373219.0,2,2,0.44646647900889547,6,0.9175732200470006,0.762736431348235,373219.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2017,SEPTEMBER,378311.0,2,2,0.47926476791782835,6,0.9464438979866769,0.7633563680868116,378311.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2018,MARET,387139.0,2,2,0.5361271588227889,6,0.9964969900627692,0.7644311523617826,387139.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2018,SEPTEMBER,403547.0,2,2,0.6418133969252576,6,1.0895272500066433,0.7664287804070617,403547.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2017,MARET,414002.0,2,0,0.7091555238975461,3,0.9577466899017575,-1.175675930129334,414002.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2017,SEPTEMBER,418861.0,2,0,0.7404530270021229,3,0.98529630186344,-1.1750843604881827,418861.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2018,MARET,426596.0,2,0,0.7902752510222714,3,1.0291522904461963,-1.1741426459019908,426596.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2018,SEPTEMBER,440649.0,2,0,0.8807926025613981,3,1.1088301453335236,-1.1724317325109432,440649.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2017,MARET,401536.0,2,1,0.6288602627940981,6,0.9825960425648943,-0.20550484196290064,401536.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,406836.0,2,1,0.6629983089876065,6,1.0126460412059557,-0.20485958180688046,406836.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2018,MARET,413528.0,2,1,0.706102423162504,6,1.0505884168485937,-0.20404484954950552,413528.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,427494.0,2,1,0.796059395452794,6,1.1297729981733224,-0.20234452816479254,427494.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2019,MARET,418029.0,2,2,0.7350939978638212,6,1.1716374538405772,0.7681919233465873,418029.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2019,SEPTEMBER,443674.0,2,2,0.9002770534548628,6,1.3170397585858633,0.7713141302713304,443674.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2020,MARET,471684.0,2,2,1.0806934070171585,6,1.47585116649834,0.7747242693222978,471684.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2020,SEPTEMBER,478873.0,2,2,1.1269987681652964,2,1.516611438239961,0.7755995099376995,478873.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2019,MARET,449184.0,2,0,0.9357677392145289,3,1.157221982767761,-1.1713926201653522,449184.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2019,SEPTEMBER,464931.0,2,0,1.0371963832539959,3,1.246504497598099,-1.1694754670187766,464931.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2020,MARET,492603.0,2,0,1.2154356312288566,3,1.4033995093708251,-1.1661064785211555,492603.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2020,SEPTEMBER,498959.0,2,0,1.2563755220979016,3,1.439436828495841,-1.1653326533227282,498959.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2019,MARET,438248.0,2,1,0.8653274235216597,6,1.1907461463593552,-0.2010352587840678,438248.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,457412.0,2,1,0.9887654456447528,6,1.2994024055965814,-0.19870209545765793,457412.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2020,MARET,485634.0,2,1,1.1705473210547888,2,1.4594158134547004,-0.1952661460004499,485634.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,492619.0,2,1,1.215538689481516,2,1.4990194437391935,-0.19441574181369492,492619.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2021,MARET,494153.0,2,2,1.2254193994552598,2,1.6032461513032468,0.7774598071422258,494153.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2021,SEPTEMBER,499553.0,2,2,1.260201559727891,2,1.633863131050743,0.778117242018171,499553.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2022,MARET,525228.0,2,2,1.4255778495426694,2,1.77943553012796,0.7812431013588916,525228.0
KALIMANTAN TENGAH,TOTAL,PERKOTAAN,2022,SEPTEMBER,557200.0,2,2,1.6315140029198103,2,1.960710729477396,0.7851356028132839,557200.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2021,MARET,514743.0,2,0,1.358042488346644,3,1.52892912633556,-1.1634109955297804,514743.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2021,SEPTEMBER,537135.0,2,0,1.5022725129438208,3,1.6558875356885117,-1.1606848322441945,537135.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2022,MARET,565361.0,2,0,1.6840801529170217,3,1.8159236227908884,-1.1572483957981894,565361.0
KALIMANTAN TENGAH,TOTAL,PERDESAAN,2022,SEPTEMBER,603025.0,2,0,1.9266792796778325,3,2.0294713867186114,-1.1526629092856713,603025.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2021,MARET,506982.0,2,1,1.3080527946659237,2,1.5804549400564696,-0.19266708679088007,506982.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,522879.0,2,1,1.4104476098240748,2,1.6705879265464603,-0.19073167156441717,522879.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2022,MARET,548817.0,2,1,1.5775179196669462,2,1.817651485933601,-0.18757379271029395,548817.0
KALIMANTAN TENGAH,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,584939.0,2,1,1.8101848073276832,2,2.022456401200095,-0.1831760403790179,584939.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2015,MARET,229677.0,0,2,-0.47810775244555104,5,-0.8258740176563163,1.2162749523971312,229677.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2015,SEPTEMBER,235422.0,0,2,-0.4411033985999463,5,-0.7933009530916187,1.2169743900568175,235422.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2016,MARET,248602.0,0,2,-0.3562091629715616,5,-0.7185728432634702,1.2185790181429206,248602.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2016,SEPTEMBER,257170.0,0,2,-0.3010214686723202,5,-0.6699939020641092,1.219622148146087,257170.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2015,MARET,255023.0,0,0,-0.3148505979510867,0,-0.8732254212019487,-0.7240168205952462,255023.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2015,SEPTEMBER,271860.0,0,0,-0.20640111044918122,0,-0.7777628123114677,-0.7219669630014891,271860.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2016,MARET,286982.0,0,0,-0.10899817940423173,0,-0.6920239293963492,-0.7201259018544441,286982.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2016,SEPTEMBER,294159.0,0,0,-0.06277011194558853,0,-0.6513316953875007,-0.7192521222054334,294159.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,244281.0,0,1,-0.3840413323304577,7,-0.8386013142638704,0.24636415974269255,244281.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,256417.0,0,1,-0.3058716476881149,7,-0.7697924871869044,0.2478416837527797,256417.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,270862.0,0,1,-0.21282936895882676,7,-0.6878920663623516,0.24960032204593297,270862.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,278536.0,0,1,-0.16340005452694323,7,-0.6443819362545204,0.2505346100529705,278536.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2017,MARET,268327.0,0,2,-0.22915766086458966,5,-0.6067358200191431,1.2209804816481091,268327.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2017,SEPTEMBER,282483.0,0,2,-0.1379768718239664,5,-0.5264739745921876,1.2227039350006794,282483.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2018,MARET,288601.0,0,2,-0.09856997246323362,5,-0.49178607050048706,1.2234487843656854,288601.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2018,SEPTEMBER,294677.0,0,2,-0.05943360101573243,5,-0.45733629847348933,1.224188520348323,294677.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2017,MARET,302037.0,0,0,-0.012026804792294505,0,-0.606664923822542,-0.718292997769749,302037.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2017,SEPTEMBER,309046.0,0,0,0.0331191510134224,0,-0.5669252180725046,-0.717439671650212,309046.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2018,MARET,313712.0,0,0,0.06317351394529215,0,-0.5404698796462419,-0.7168715992185157,313712.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2018,SEPTEMBER,323191.0,0,0,0.12422908750534216,0,-0.4867257405672571,-0.7157175575168335,323191.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,287959.0,0,1,-0.10270518485120199,7,-0.5909553065951393,0.2516818339114948,287959.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,297743.0,0,1,-0.039685063349827444,7,-0.5354818751415273,0.252873008508948,297743.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,302854.0,0,1,-0.006764392765861245,7,-0.5065034707916284,0.2534952584443101,302854.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,310496.0,0,1,0.04245880516070297,7,-0.4631747746378566,0.25442565054097177,310496.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2019,MARET,312945.0,0,2,0.05823315895842029,5,-0.35376018994992187,1.2264125981842053,312945.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2019,SEPTEMBER,322321.0,0,2,0.11862529501697382,5,-0.3006000414105651,1.227554099924365,322321.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2020,MARET,337851.0,0,2,0.21865621150474435,5,-0.21254787558119126,1.2294448339287034,337851.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2020,SEPTEMBER,341730.0,0,2,0.24364139663391765,5,-0.190554678462573,1.2299170913145907,341730.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2019,MARET,335341.0,0,0,0.2024889481187621,0,-0.4178375361353902,-0.714238329045957,335341.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2019,SEPTEMBER,354054.0,0,0,0.32302201574501127,0,-0.31173836168818647,-0.7119600737064086,354054.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2020,MARET,370662.0,0,0,0.42999648200572554,0,-0.217574139531442,-0.7099380962212795,370662.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2020,SEPTEMBER,374563.0,0,0,0.4551233722323059,0,-0.195456206569408,-0.7094631603970087,374563.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,325590.0,0,1,0.13968138426349808,7,-0.37759464643253987,0.2562633027664377,325590.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,340430.0,0,1,0.2352679136053213,7,-0.2934546502375682,0.2580700312032943,340430.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,355813.0,0,1,0.33435198239678127,7,-0.206235946634654,0.2599428683693432,355813.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,360394.0,0,1,0.36385884836139665,7,-0.18026254214886123,0.2605005922891034,360394.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2021,MARET,356053.0,0,2,0.335897856186676,5,-0.10934597458787099,1.2316608764494357,356053.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2021,SEPTEMBER,362027.0,0,2,0.37437723127347194,5,-0.07547452328943693,1.2323881942177497,362027.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2022,MARET,379337.0,0,2,0.4858733783696283,5,0.022669906234482062,1.2344956382367518,379337.0
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2022,SEPTEMBER,399109.0,0,2,0.6132276140937879,5,0.13477341059883374,1.2369028238603048,399109.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2021,MARET,384188.0,0,0,0.5171193523478752,0,-0.14088427507502782,-0.7082913436042362,384188.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2021,SEPTEMBER,389770.0,0,0,0.5530738002445098,0,-0.10923538971381952,-0.7076117507380276,389770.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2022,MARET,411135.0,0,0,0.6906887732490955,0,0.01190012367604354,-0.7050106218260707,411135.0
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2022,SEPTEMBER,431084.0,0,0,0.8191830908933025,0,0.12500718459878535,-0.7025818869482503,431084.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,371204.0,0,1,0.43348758031457113,7,-0.11897188454322488,0.26181667951298615,371204.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,376894.0,0,1,0.4701376714166583,7,-0.08671065958706659,0.2625094210767135,376894.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,396308.0,0,1,0.5951859787375583,7,0.023363052416247365,0.26487302120293554,396308.0
KALIMANTAN SELATAN,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,415976.0,0,1,0.7218703358194302,7,0.1348768964299063,0.26726754511776685,415976.0
